
> enterprise-auth-backend@1.0.0 dev
> nodemon --exec "ts-node --transpile-only" src/server.ts

[33m[nodemon] 3.1.11[39m
[33m[nodemon] to restart at any time, enter `rs`[39m
[33m[nodemon] watching path(s): src\**\* prisma\**\*[39m
[33m[nodemon] watching extensions: ts,json[39m
[32m[nodemon] starting `ts-node --transpile-only src/server.ts`[39m
🚀 Server running on port 5000
📱 Environment: development
[Scheduler] Auto-complete scheduler started (runs every minute)
[Cron] Session reminder job registered (every 30 min).
[Announcement-Scheduler] Worker started (every 60 seconds)
[2026-06-03T00:04:37.688Z] GET /api/trainer/explore/f76b6323-c152-4b17-a4ce-fbae7efb5837
[2026-06-03T00:04:37.697Z] GET /api/auth/me
[2026-06-03T00:04:37.734Z] OPTIONS /api/student/wishlist
[2026-06-03T00:04:37.736Z] OPTIONS /api/student/courses/f76b6323-c152-4b17-a4ce-fbae7efb5837/enrollment-status
[2026-06-03T00:04:37.737Z] OPTIONS /api/student/my-courses
[2026-06-03T00:04:37.738Z] GET /api/notifications/unread-count
[2026-06-03T00:04:37.742Z] GET /api/student/courses/f76b6323-c152-4b17-a4ce-fbae7efb5837/enrollment-status
[2026-06-03T00:04:37.752Z] GET /api/student/wishlist
[2026-06-03T00:04:37.759Z] GET /api/student/my-courses
[2026-06-03T00:04:48.571Z] OPTIONS /api/auth/logout
[2026-06-03T00:04:48.576Z] POST /api/auth/logout
[2026-06-03T00:04:50.037Z] GET /api/public/stats
[2026-06-03T00:04:50.063Z] GET /api/public/featured-courses
[2026-06-03T00:04:50.068Z] GET /api/public/categories
[2026-06-03T00:04:50.380Z] GET /api/public/stats
[2026-06-03T00:04:50.397Z] GET /api/public/categories
[2026-06-03T00:04:50.438Z] GET /api/public/featured-courses
[2026-06-03T00:06:41.815Z] OPTIONS /api/auth/login
[2026-06-03T00:06:42.081Z] POST /api/auth/login
[2026-06-03T00:06:43.434Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:06:43.453Z] GET /api/notifications/unread-count
[2026-06-03T00:06:51.776Z] OPTIONS /api/student/dashboard
[2026-06-03T00:06:51.784Z] OPTIONS /api/student/schedule
[2026-06-03T00:06:51.789Z] OPTIONS /api/student/wishlist
[2026-06-03T00:06:51.803Z] OPTIONS /api/student/dashboard
[2026-06-03T00:06:51.824Z] OPTIONS /api/student/wishlist
[2026-06-03T00:06:51.826Z] OPTIONS /api/student/schedule
[2026-06-03T00:06:51.959Z] GET /api/student/dashboard
[2026-06-03T00:06:51.984Z] GET /api/student/schedule
[2026-06-03T00:06:52.003Z] GET /api/student/wishlist
[2026-06-03T00:06:52.085Z] GET /api/student/schedule
[2026-06-03T00:06:52.104Z] GET /api/student/wishlist
[2026-06-03T00:06:52.139Z] GET /api/student/dashboard
[2026-06-03T00:06:52.432Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-03T00:06:52.446Z] GET /uploads/ad-1780170078820-839866131.png
[2026-06-03T00:07:02.057Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:07:02.062Z] OPTIONS /api/student/wishlist
[2026-06-03T00:07:02.064Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:07:02.068Z] OPTIONS /api/student/wishlist
[2026-06-03T00:07:02.072Z] GET /api/trainer/explore?sort=newest
[2026-06-03T00:07:02.090Z] GET /api/student/wishlist
[2026-06-03T00:07:02.118Z] GET /api/student/wishlist
[2026-06-03T00:07:02.166Z] GET /api/trainer/explore?sort=newest
[2026-06-03T00:07:02.609Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780334547263-586612418.png
[2026-06-03T00:07:02.787Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-03T00:07:02.811Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780331799173-166416880.png
[2026-06-03T00:07:02.813Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-03T00:07:02.814Z] GET /uploads/A2-1780248525110-108301888.png
[2026-06-03T00:07:02.816Z] GET /uploads/tasbeh-1780116342804-963453480.png
[2026-06-03T00:07:02.820Z] GET /uploads/%C3%98%C2%B3%C3%99%C2%86%C3%98%C2%AF%20%C3%98%C2%AF%C3%99%C2%81%C3%98%C2%B9%20-%20%C3%98%C2%B9%C3%98%C2%A8%C3%98%C2%AF%20%C3%98%C2%A7%C3%99%C2%84%C3%99%C2%84%C3%99%C2%87-1780331315856-415537871.jpg
[2026-06-03T00:07:14.290Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:07:14.298Z] GET /api/notifications/unread-count
[2026-06-03T00:07:44.799Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:07:44.811Z] GET /api/notifications/unread-count
[2026-06-03T00:08:14.942Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:08:14.953Z] GET /api/notifications/unread-count
[2026-06-03T00:08:19.551Z] GET /api/auth/me
[2026-06-03T00:08:20.069Z] GET /api/trainer/explore?sort=newest
[2026-06-03T00:08:20.072Z] OPTIONS /api/auth/refresh
[2026-06-03T00:08:20.076Z] POST /api/auth/refresh
[2026-06-03T00:08:20.358Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:08:20.360Z] OPTIONS /api/auth/me
[2026-06-03T00:08:20.362Z] GET /api/trainer/explore?sort=newest
[2026-06-03T00:08:20.382Z] GET /api/auth/me
[2026-06-03T00:08:23.031Z] OPTIONS /api/student/wishlist
[2026-06-03T00:08:23.134Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:08:23.200Z] GET /api/student/wishlist
[2026-06-03T00:08:23.556Z] GET /api/notifications/unread-count
[2026-06-03T00:08:51.275Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:08:51.281Z] GET /api/notifications/unread-count
[2026-06-03T00:09:21.293Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:09:21.295Z] GET /api/notifications/unread-count
[2026-06-03T00:09:51.370Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:09:51.419Z] GET /api/notifications/unread-count
[2026-06-03T00:10:21.285Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:10:21.288Z] GET /api/notifications/unread-count
[2026-06-03T00:10:51.306Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:10:51.308Z] GET /api/notifications/unread-count
[2026-06-03T00:11:21.289Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:11:21.309Z] GET /api/notifications/unread-count
[2026-06-03T00:12:12.282Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:12:12.286Z] GET /api/notifications/unread-count
[2026-06-03T00:12:29.696Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:12:29.698Z] GET /api/notifications/unread-count
[2026-06-03T00:12:29.704Z] GET /api/notifications/unread-count
[2026-06-03T00:12:29.855Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780334547263-586612418.png
[2026-06-03T00:12:29.880Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780331799173-166416880.png
[2026-06-03T00:12:29.881Z] GET /uploads/%C3%98%C2%B3%C3%99%C2%86%C3%98%C2%AF%20%C3%98%C2%AF%C3%99%C2%81%C3%98%C2%B9%20-%20%C3%98%C2%B9%C3%98%C2%A8%C3%98%C2%AF%20%C3%98%C2%A7%C3%99%C2%84%C3%99%C2%84%C3%99%C2%87-1780331315856-415537871.jpg
[2026-06-03T00:12:29.881Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-03T00:12:29.883Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-03T00:12:29.884Z] GET /uploads/A2-1780248525110-108301888.png
[2026-06-03T00:12:29.903Z] GET /uploads/tasbeh-1780116342804-963453480.png
[2026-06-03T00:12:35.872Z] OPTIONS /api/trainer/explore/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce
[2026-06-03T00:12:35.875Z] OPTIONS /api/student/wishlist
[2026-06-03T00:12:35.882Z] OPTIONS /api/student/my-courses
[2026-06-03T00:12:35.883Z] OPTIONS /api/trainer/explore/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce
[2026-06-03T00:12:35.884Z] OPTIONS /api/student/courses/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce/enrollment-status
[2026-06-03T00:12:35.885Z] OPTIONS /api/student/courses/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce/enrollment-status
[2026-06-03T00:12:35.885Z] GET /api/student/wishlist
[2026-06-03T00:12:35.899Z] GET /api/trainer/explore/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce
[2026-06-03T00:12:35.932Z] GET /api/student/courses/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce/enrollment-status
[2026-06-03T00:12:35.946Z] GET /api/student/my-courses
[2026-06-03T00:12:35.973Z] GET /api/student/wishlist
[2026-06-03T00:12:36.028Z] GET /api/student/courses/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce/enrollment-status
[2026-06-03T00:12:36.080Z] GET /api/trainer/explore/c9b05c05-3b5e-4df0-b40e-bb454e6ea3ce
[2026-06-03T00:12:36.142Z] GET /api/student/my-courses
[2026-06-03T00:12:44.323Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:12:44.339Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:12:44.341Z] OPTIONS /api/student/wishlist
[2026-06-03T00:12:44.342Z] OPTIONS /api/student/wishlist
[2026-06-03T00:12:44.343Z] GET /api/trainer/explore?sort=newest
[2026-06-03T00:12:44.352Z] GET /api/student/wishlist
[2026-06-03T00:12:44.364Z] GET /api/student/wishlist
[2026-06-03T00:12:44.380Z] GET /api/trainer/explore?sort=newest
[2026-06-03T00:12:44.420Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780334547263-586612418.png
[2026-06-03T00:12:44.422Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780331799173-166416880.png
[2026-06-03T00:12:44.423Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-03T00:12:44.426Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-03T00:12:44.427Z] GET /uploads/A2-1780248525110-108301888.png
[2026-06-03T00:12:44.429Z] GET /uploads/tasbeh-1780116342804-963453480.png
[2026-06-03T00:12:51.270Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:12:51.273Z] GET /api/notifications/unread-count
[2026-06-03T00:13:21.281Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:13:21.284Z] GET /api/notifications/unread-count
[2026-06-03T00:13:51.277Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:13:51.280Z] GET /api/notifications/unread-count
[2026-06-03T00:14:21.276Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:14:21.278Z] GET /api/notifications/unread-count
[2026-06-03T00:14:38.738Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:14:38.783Z] GET /api/notifications/unread-count
[2026-06-03T00:14:43.152Z] OPTIONS /api/auth/logout
[2026-06-03T00:14:43.154Z] POST /api/auth/logout
[2026-06-03T00:14:43.581Z] GET /api/public/categories
[2026-06-03T00:14:43.585Z] GET /api/public/stats
[2026-06-03T00:14:43.590Z] GET /api/public/featured-courses
[2026-06-03T00:14:43.667Z] GET /api/public/categories
[2026-06-03T00:14:43.678Z] GET /api/public/stats
[2026-06-03T00:14:43.696Z] GET /api/public/featured-courses
[2026-06-03T00:25:29.061Z] OPTIONS /api/auth/login
[2026-06-03T00:25:29.070Z] POST /api/auth/login
[2026-06-03T00:25:29.409Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:25:29.414Z] GET /api/notifications/unread-count
[2026-06-03T00:25:29.652Z] OPTIONS /api/student/dashboard
[2026-06-03T00:25:29.656Z] OPTIONS /api/student/schedule
[2026-06-03T00:25:29.659Z] OPTIONS /api/student/wishlist
[2026-06-03T00:25:29.662Z] OPTIONS /api/student/schedule
[2026-06-03T00:25:29.664Z] OPTIONS /api/student/wishlist
[2026-06-03T00:25:29.665Z] GET /api/student/dashboard
[2026-06-03T00:25:29.672Z] GET /api/student/schedule
[2026-06-03T00:25:29.676Z] GET /api/student/wishlist
[2026-06-03T00:25:29.718Z] GET /api/student/schedule
[2026-06-03T00:25:29.722Z] GET /api/student/wishlist
[2026-06-03T00:25:29.737Z] GET /api/student/dashboard
[2026-06-03T00:25:29.795Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-03T00:25:29.799Z] GET /uploads/ad-1780170078820-839866131.png
[2026-06-03T00:25:54.925Z] OPTIONS /api/student/my-courses
[2026-06-03T00:25:54.927Z] OPTIONS /api/student/my-courses
[2026-06-03T00:25:54.933Z] GET /api/student/my-courses
[2026-06-03T00:25:54.968Z] GET /api/student/my-courses
[2026-06-03T00:25:54.991Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-03T00:25:56.785Z] GET /uploads/%C3%98%C2%B3%C3%99%C2%86%C3%98%C2%AF%20%C3%98%C2%AF%C3%99%C2%81%C3%98%C2%B9%20-%20%C3%98%C2%B9%C3%98%C2%A8%C3%98%C2%AF%20%C3%98%C2%A7%C3%99%C2%84%C3%99%C2%84%C3%99%C2%87-1780331315856-415537871.jpg
[2026-06-03T00:25:56.789Z] GET /uploads/ChatGPT%20Image%20May%2010,%202026,%2005_25_29%20AM-1779492818866-150938748.png
[2026-06-03T00:25:56.790Z] GET /uploads/%C3%99%C2%83%C3%99%C2%88%C3%98%C2%B1%C3%98%C2%B3%C3%98%C2%A7%C3%98%C2%AA-%C3%98%C2%AA%C3%98%C2%B9%C3%99%C2%84%C3%99%C2%85-%C3%98%C2%A7%C3%99%C2%84%C3%99%C2%84%C3%98%C2%BA%C3%98%C2%A9-%C3%98%C2%A7%C3%99%C2%84%C3%98%C2%A5%C3%99%C2%86%C3%98%C2%AC%C3%99%C2%84%C3%99%C2%8A%C3%98%C2%B2%C3%99%C2%8A%C3%98%C2%A9-%C3%99%C2%84%C3%99%C2%84%C3%99%C2%85%C3%98%C2%A8%C3%98%C2%AA%C3%98%C2%AF%C3%98%C2%A6%C3%99%C2%8A%C3%99%C2%86-1-1600x900-1780200698381-336098380.png
[2026-06-03T00:25:56.791Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780334547263-586612418.png
[2026-06-03T00:25:56.792Z] GET /uploads/tasbeh-1780116342804-963453480.png
[2026-06-03T00:25:59.419Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:25:59.422Z] GET /api/notifications/unread-count
[2026-06-03T00:25:59.552Z] OPTIONS /api/trainer/explore/f76b6323-c152-4b17-a4ce-fbae7efb5837
[2026-06-03T00:25:59.559Z] GET /api/trainer/explore/f76b6323-c152-4b17-a4ce-fbae7efb5837
[2026-06-03T00:25:59.563Z] OPTIONS /api/student/wishlist
[2026-06-03T00:25:59.565Z] OPTIONS /api/student/courses/f76b6323-c152-4b17-a4ce-fbae7efb5837/enrollment-status
[2026-06-03T00:25:59.567Z] GET /api/student/my-courses
[2026-06-03T00:25:59.578Z] OPTIONS /api/student/wishlist
[2026-06-03T00:25:59.579Z] OPTIONS /api/student/courses/f76b6323-c152-4b17-a4ce-fbae7efb5837/enrollment-status
[2026-06-03T00:25:59.581Z] GET /api/student/wishlist
[2026-06-03T00:25:59.584Z] GET /api/student/courses/f76b6323-c152-4b17-a4ce-fbae7efb5837/enrollment-status
[2026-06-03T00:25:59.590Z] GET /api/trainer/explore/f76b6323-c152-4b17-a4ce-fbae7efb5837
[2026-06-03T00:25:59.592Z] GET /api/student/wishlist
[2026-06-03T00:25:59.600Z] GET /api/student/my-courses
[2026-06-03T00:25:59.604Z] GET /api/student/courses/f76b6323-c152-4b17-a4ce-fbae7efb5837/enrollment-status
[2026-06-03T00:26:01.752Z] OPTIONS /api/student/my-courses
[2026-06-03T00:26:01.753Z] OPTIONS /api/student/my-courses
[2026-06-03T00:26:01.756Z] GET /api/student/my-courses
[2026-06-03T00:26:01.772Z] GET /api/student/my-courses
[2026-06-03T00:26:03.944Z] GET /uploads/ad-1780170078820-839866131.png
[2026-06-03T00:26:03.945Z] GET /uploads/tasbeh-1780116342804-963453480.png
[2026-06-03T00:26:10.831Z] OPTIONS /api/student/courses/6141ec99-9432-42d6-8646-c41ab4f750c6
[2026-06-03T00:26:10.834Z] OPTIONS /api/student/schedule
[2026-06-03T00:26:10.835Z] OPTIONS /api/student/my-courses
[2026-06-03T00:26:10.837Z] OPTIONS /api/student/courses/6141ec99-9432-42d6-8646-c41ab4f750c6
[2026-06-03T00:26:10.837Z] OPTIONS /api/student/schedule
[2026-06-03T00:26:10.838Z] GET /api/student/courses/6141ec99-9432-42d6-8646-c41ab4f750c6
[2026-06-03T00:26:10.866Z] OPTIONS /api/student/my-courses
[2026-06-03T00:26:10.873Z] GET /api/student/schedule
[2026-06-03T00:26:10.878Z] GET /api/student/my-courses
[2026-06-03T00:26:10.888Z] GET /api/student/schedule
[2026-06-03T00:26:10.920Z] GET /api/student/my-courses
[2026-06-03T00:26:10.932Z] GET /api/student/courses/6141ec99-9432-42d6-8646-c41ab4f750c6
[2026-06-03T00:26:10.994Z] GET /uploads/%C3%98%C2%AA%C3%99%C2%86%C3%98%C2%B2%C3%99%C2%8A%C3%99%C2%84%20(1)-1780279345187-657144442.jfif
[2026-06-03T00:26:16.340Z] OPTIONS /api/student/my-courses
[2026-06-03T00:26:16.344Z] GET /api/student/my-courses
[2026-06-03T00:26:16.356Z] GET /api/student/my-courses
[2026-06-03T00:26:16.379Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-03T00:26:16.380Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-03T00:26:20.609Z] OPTIONS /api/student/enrollments/10495d67-9ad0-4cb6-a379-fccc1fb57342/cancel
[2026-06-03T00:26:20.612Z] POST /api/student/enrollments/10495d67-9ad0-4cb6-a379-fccc1fb57342/cancel
[2026-06-03T00:26:20.694Z] GET /api/student/my-courses
[2026-06-03T00:26:23.141Z] OPTIONS /api/student/dashboard
[2026-06-03T00:26:23.144Z] OPTIONS /api/student/schedule
[2026-06-03T00:26:23.145Z] OPTIONS /api/student/wishlist
[2026-06-03T00:26:23.145Z] OPTIONS /api/student/dashboard
[2026-06-03T00:26:23.146Z] OPTIONS /api/student/schedule
[2026-06-03T00:26:23.148Z] GET /api/student/dashboard
[2026-06-03T00:26:23.150Z] OPTIONS /api/student/wishlist
[2026-06-03T00:26:23.151Z] GET /api/student/schedule
[2026-06-03T00:26:23.154Z] GET /api/student/wishlist
[2026-06-03T00:26:23.168Z] GET /api/student/wishlist
[2026-06-03T00:26:23.170Z] GET /api/student/schedule
[2026-06-03T00:26:23.181Z] GET /api/student/dashboard
[2026-06-03T00:26:23.219Z] GET /uploads/ad-1780170078820-839866131.png
[2026-06-03T00:26:29.412Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:26:29.416Z] GET /api/notifications/unread-count
[2026-06-03T00:27:00.285Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:27:00.289Z] GET /api/notifications/unread-count
[2026-06-03T00:27:30.271Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:27:30.275Z] GET /api/notifications/unread-count
[2026-06-03T00:28:00.281Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:28:00.312Z] GET /api/notifications/unread-count
[2026-06-03T00:28:30.286Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:28:30.289Z] GET /api/notifications/unread-count
[2026-06-03T00:29:00.275Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:29:00.278Z] GET /api/notifications/unread-count
[2026-06-03T00:29:30.275Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:29:30.279Z] GET /api/notifications/unread-count
[2026-06-03T00:29:53.735Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:29:53.739Z] GET /api/notifications/unread-count
[2026-06-03T00:30:01.120Z] OPTIONS /api/notifications/unread-count
[Cron] Running session reminder check...
[2026-06-03T00:30:01.130Z] GET /api/notifications/unread-count
[2026-06-03T00:30:12.688Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:30:12.694Z] GET /api/notifications/unread-count
[2026-06-03T00:30:30.286Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:30:30.290Z] GET /api/notifications/unread-count
[2026-06-03T00:30:44.073Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:30:44.076Z] GET /api/notifications/unread-count
[2026-06-03T00:30:45.950Z] OPTIONS /api/student/my-courses
[2026-06-03T00:30:45.954Z] OPTIONS /api/student/my-courses
[2026-06-03T00:30:45.955Z] GET /api/student/my-courses
[2026-06-03T00:30:46.026Z] GET /api/student/my-courses
[2026-06-03T00:30:51.297Z] GET /uploads/%C3%98%C2%B3%C3%99%C2%86%C3%98%C2%AF%20%C3%98%C2%AF%C3%99%C2%81%C3%98%C2%B9%20-%20%C3%98%C2%B9%C3%98%C2%A8%C3%98%C2%AF%20%C3%98%C2%A7%C3%99%C2%84%C3%99%C2%84%C3%99%C2%87-1780331315856-415537871.jpg
[2026-06-03T00:30:51.315Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-03T00:30:51.318Z] GET /uploads/ChatGPT%20Image%20May%2010,%202026,%2005_25_29%20AM-1779492818866-150938748.png
[2026-06-03T00:30:51.319Z] GET /uploads/%C3%99%C2%84%C3%99%C2%82%C3%98%C2%B7%C3%98%C2%A9%20%C3%98%C2%B4%C3%98%C2%A7%C3%98%C2%B4%C3%98%C2%A9%202026-04-02%20060748-1780334547263-586612418.png
[2026-06-03T00:30:51.320Z] GET /uploads/%C3%99%C2%83%C3%99%C2%88%C3%98%C2%B1%C3%98%C2%B3%C3%98%C2%A7%C3%98%C2%AA-%C3%98%C2%AA%C3%98%C2%B9%C3%99%C2%84%C3%99%C2%85-%C3%98%C2%A7%C3%99%C2%84%C3%99%C2%84%C3%98%C2%BA%C3%98%C2%A9-%C3%98%C2%A7%C3%99%C2%84%C3%98%C2%A5%C3%99%C2%86%C3%98%C2%AC%C3%99%C2%84%C3%99%C2%8A%C3%98%C2%B2%C3%99%C2%8A%C3%98%C2%A9-%C3%99%C2%84%C3%99%C2%84%C3%99%C2%85%C3%98%C2%A8%C3%98%C2%AA%C3%98%C2%AF%C3%98%C2%A6%C3%99%C2%8A%C3%99%C2%86-1-1600x900-1780200698381-336098380.png
[2026-06-03T00:30:51.320Z] GET /uploads/tasbeh-1780116342804-963453480.png
[2026-06-03T00:30:53.719Z] GET /uploads/ad-1780170078820-839866131.png
[2026-06-03T00:30:59.421Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:30:59.423Z] GET /api/notifications/unread-count
[2026-06-03T00:31:30.277Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:31:30.279Z] GET /api/notifications/unread-count
[2026-06-03T00:32:00.280Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:32:00.307Z] GET /api/notifications/unread-count
[2026-06-03T00:32:07.478Z] OPTIONS /api/notifications/unread-count
[2026-06-03T00:32:07.481Z] GET /api/notifications/unread-count
[2026-06-03T00:32:12.326Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:32:12.328Z] OPTIONS /api/student/wishlist
[2026-06-03T00:32:12.328Z] OPTIONS /api/trainer/explore?sort=newest
[2026-06-03T00:32:12.329Z] OPTIONS /api/student/wishlist
[2026-06-03T00:32:12.333Z] GET /api/student/wishlist
